"","Q1","Q4","Q4.1","Q6","Q10","Q11","Q12","Q13","Q16","Q18","Q20","Q26","Q27","Q28","Q29","project_id","city","work_group_id","C_O","P_I_C","LightMon.OFF","LightKey.OFF","LightSurf.OFF","LightMon.ON","LightKey.ON","LightSurf.ON","CRR","UGR","Shading","panelNum","panHeight","ceil_fix","ceil_len","ceil_lam","panelCol","task_type","tl","vseat","wdimen","gtranc","View","Q22","Q23"
"788",6,4,6,5,6,6,6,6,1,5,5,7,5,5,6,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"789",3,4,5,3,4,6,6,6,3,3,4,6,6,6,6,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","C","C",127,352,356,388,444,444,NA,NA,"2","6","Not Applicable","4","3","3","1","1","1",35,"1","5","2",NA,NA
"790",6,4,5,5,6,6,6,6,1,5,3,6,5,5,5,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","C","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","6","Not Applicable","4","3","3","1","1","1",35,"1","5","2",NA,NA
"791",2,1,3,1,2,NA,NA,NA,2,2,1,3,4,2,1,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",461,1680,655,468,1741,1320,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"792",7,4,4,4,6,6,6,2,7,6,3,6,6,6,6,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","1",NA,NA
"793",7,5,4,1,6,6,6,6,7,5,1,7,7,6,7,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"794",4,3,3,3,4,6,6,6,4,4,2,6,6,5,5,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",263,NA,NA,263,1713,1605,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","1",NA,NA
"795",6,5,4,2,6,6,6,2,6,6,1,5,4,6,6,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"796",5,3,3,3,5,6,6,6,2,5,3,7,7,5,6,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",274,1718,1698,349,1713,1724,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","1",NA,NA
"797",7,7,5,7,3,1,6,6,7,6,7,6,6,6,5,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","C","P",2357,1585,599,2128,1545,1482,NA,NA,"2","6","Not Applicable","4","3","3","1","1","1",35,"1","5","1",NA,NA
"798",5,3,5,2,6,6,6,6,3,6,4,7,6,2,3,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"799",7,3,5,2,7,6,6,6,3,7,1,6,6,6,2,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"800",6,4,6,6,6,6,6,6,4,6,6,6,6,5,5,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",358,1120,1237,433,1256,1321,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"801",6,3,7,3,7,6,6,6,3,4,1,4,4,2,4,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"802",6,6,6,5,6,6,6,6,3,6,6,7,6,6,6,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"803",4,3,3,4,5,6,6,6,1,4,4,6,4,4,3,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"804",3,6,6,5,6,6,6,6,2,5,2,6,7,3,5,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",61,1379,638,59,1320,880,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"805",6,4,6,2,6,6,6,6,1,6,4,6,6,4,3,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",105,1327,1348,108,1272,1354,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"806",6,4,4,3,4,6,6,6,5,4,3,7,7,5,5,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","1",NA,NA
"807",7,7,7,7,7,6,4,3,5,7,7,7,7,7,7,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",104,1145,371,48,1376,566,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"808",6,3,4,3,6,6,6,6,2,6,4,6,6,3,3,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","1",NA,NA
"809",6,6,6,1,6,6,6,2,7,6,1,7,5,2,2,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",79,1546,1342,69,1500,1350,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","1",NA,NA
"810",5,6,6,5,6,6,6,6,6,6,6,7,7,6,6,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"811",6,5,6,1,1,1,1,1,7,3,1,6,5,3,4,"201310_LL_AMG","Thousand Oaks, CA91320","LendLease_B27","O","C",554,1613,1771,554,1613,1771,NA,NA,"2","5","Seated privacy","4",NA,"3","1","1","1",35,"1","5","2",NA,NA
"812",3,3,4,2,4,4,4,4,3,3,3,5,3,5,4,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4",NA,1,2
"813",6,6,6,4,6,7,4,4,4,5,4,5,6,6,5,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","O","C",210,200,250,210,200,250,1.5,15.7,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4","2",2,2
"814",4,4,5,2,4,7,7,4,4,4,4,5,4,4,4,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","O","C",190,200,210,190,200,210,1.5,11.1,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4","2",1,2
"815",6,5,5,2,6,7,7,7,3,4,4,5,5,6,5,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","O","P",160,120,150,160,120,150,2.5,2.8,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4","1",5,2
"816",6,4,6,5,6,4,7,7,4,6,5,5,6,6,6,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","O","P",260,250,300,260,250,300,1,16.5,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4","1",1,1
"817",7,6,7,5,4,7,4,7,6,4,5,5,6,6,4,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4",NA,2,2
"818",6,5,6,3,6,7,7,4,6,5,4,5,5,5,3,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","C","P",210,260,340,220,470,340,1,17.5,"5","6","Not Applicable","4","5","3","1","0","1",NA,"1","4","1",4,2
"819",3,6,7,5,6,7,7,7,7,3,5,5,6,6,5,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","C","P",240,360,430,240,450,1090,0.5,20.2,"5","6","Not Applicable","4","5","3","1","0","1",NA,"1","4","1",3,2
"820",6,6,7,5,6,7,7,5,7,7,6,4,6,6,6,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","C","P",420,2150,870,420,2150,870,NA,NA,"5","6","Not Applicable","4","5","3","1","0","2",NA,"1","4","1",3,2
"821",6,6,6,4,6,7,7,7,5,4,6,4,6,6,3,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ","O","C",120,110,150,120,110,150,1.5,22,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4","2",1,1
"822",7,7,6,2,6,5,7,5,7,6,4,4,6,6,5,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4",NA,1,1
"823",5,7,7,1,3,5,7,5,7,5,1,5,4,5,5,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4",NA,1,2
"824",5,4,3,2,3,5,5,5,3,2,1,4,5,5,3,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4",NA,1,1
"825",NA,2,NA,4,NA,2,4,NA,NA,NA,6,7,NA,2,2,"EEBHUB 101","4747 S. Broad St. 19112","EEHUBHQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","No privacy","4","5","3","1","0","2",NA,"1","4",NA,NA,NA
"826",6,6,6,5,7,7,7,7,6,7,6,4,7,7,6,"EEBHUB 101","4747 S. Broad St. 19112","CBRE","O","P",50,60,50,50,60,50,3.5,7.7,"5","4","No privacy","4","5","3","1","1","1",NA,"1","4","1",4,1
"827",2,4,6,1,4,4,4,7,6,4,2,4,6,6,4,"EEBHUB 101","4747 S. Broad St. 19112","CBRE","O","P",70,110,130,70,110,130,2.5,15.4,"5","4","No privacy","4","5","3","1","1","1",NA,"1","4","1",1,1
"828",6,5,6,4,6,4,7,4,7,6,6,4,6,7,1,"EEBHUB 101","4747 S. Broad St. 19112","CBRE","C","C",410,260,640,410,260,640,1,13.5,"5","6","Not Applicable","4","5","3","1","1","1",NA,"1","4","2",3,2
"829",5,4,5,4,3,7,7,7,4,4,4,4,4,4,4,"EEBHUB 101","4747 S. Broad St. 19112","CBRE","O","C",10,10,60,150,590,130,2.5,19.3,"5","4","No privacy","4","5","3","1","1","1",NA,"1","4","2",2,1
"830",7,6,6,1,6,7,7,7,6,5,6,1,7,7,7,"EEBHUB 101","4747 S. Broad St. 19112","CBRE","O","P",10,30,80,10,30,130,2.5,12.1,"5","4","No privacy","4","5","3","1","1","1",NA,"1","4","1",NA,2
"831",6,7,7,4,6,4,4,7,5,6,5,5,6,6,3,"EEBHUB 101","4747 S. Broad St. 19112","PIDC","C","C",180,150,180,180,150,180,2,12.6,"5","6","Not Applicable","4","5","3","1","0","2",NA,"1","4","2",3,2
"832",5,6,7,3,4,5,7,4,7,4,4,4,7,7,5,"EEBHUB 101","4747 S. Broad St. 19112","PIDC","O","P",90,100,70,100,180,140,1,21.9,"5","4","No privacy","4","5","3","1","0","1",NA,"1","4","1",1,1
"833",4,5,5,7,3,6,7,7,6,7,6,4,4,7,7,"EEBHUB 101","4747 S. Broad St. 19112","PIDC","C","P",430,260,550,430,260,550,2.5,19.3,"5","6","Not Applicable","4","5","3","1","0","2",NA,"1","4","1",NA,NA
"834",6,1,6,1,1,4,7,4,6,1,2,1,6,1,3,"EEBHUB 101","4747 S. Broad St. 19112","PIDC","O","C",100,120,100,110,120,650,1,26,"5","4","No privacy","4","5","3","1","0","1",NA,"1","4","2",NA,1
"835",6,6,6,5,6,7,7,7,2,6,6,5,6,6,6,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","DLCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2
"836",7,7,7,3,7,2,2,7,1,1,2,4,1,1,3,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","DLCC","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
"837",5,6,6,5,1,2,2,4,3,5,1,NA,1,1,1,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","DLCC","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
"838",6,6,6,3,6,2,2,7,3,1,1,1,6,5,6,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","DLCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
"839",3,7,3,1,5,7,7,7,1,3,7,1,6,1,5,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,1
"840",6,7,6,7,6,1,7,7,7,6,7,5,7,7,7,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","C","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",4,1
"841",6,1,7,3,6,7,7,7,5,6,6,1,7,7,6,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","O","P",220,240,350,220,260,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,5,2
"842",6,6,6,5,6,7,7,7,1,6,6,4,7,7,1,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","O","C",150,200,280,150,200,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",4,1
"843",6,1,3,2,5,7,7,7,1,1,5,4,5,1,5,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","O","C",240,380,420,250,410,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",2,2
"844",7,1,6,1,7,7,7,7,1,7,1,4,6,6,7,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","O","C",110,100,90,150,310,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",2,1
"845",7,5,6,3,7,7,7,7,3,6,3,4,6,6,6,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","O","C",100,130,240,340,630,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",3,1
"846",7,6,7,1,6,7,7,7,1,6,1,NA,7,6,6,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",4,2
"847",6,6,3,3,6,7,7,7,2,6,6,5,6,5,5,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,2
"848",7,7,7,7,1,7,7,7,7,7,7,5,7,7,7,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","C","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",4,1
"849",6,6,6,1,1,7,7,7,1,6,6,5,7,7,1,"SEA_NEW","171 10th Street, 2nd Floor Pittsburg, PA","SEANEW","C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,2
"850",6,3,4,4,6,6,6,6,7,6,4,7,7,7,7,"OMP_112013","Philadephia, PA","OMP2F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","Standing privacy","2","1","3",NA,"2","1",NA,"1",NA,NA,2,1
"851",5,4,5,4,3,6,6,6,2,4,4,4,4,4,3,"OMP_112013","Philadephia, PA","OMP4F","O","C",400,625,820,400,625,820,0.7,16.9,"2","4","No privacy","1","1","3",NA,NA,NA,NA,"1",NA,"2",4,1
"852",6,4,4,2,4,6,1,6,6,4,2,5,6,5,4,"OMP_112013","Philadephia, PA","OMP4F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","No privacy","1","1","3",NA,NA,NA,NA,"1",NA,NA,5,1
"853",7,6,5,7,7,6,6,6,7,7,7,7,7,5,5,"OMP_112013","Philadephia, PA","OMP4F","C","P",290,570,690,290,570,690,1.1,16.1,"2","6","Not Applicable","1","1","3",NA,NA,NA,NA,"1",NA,"1",5,1
"854",7,1,3,7,6,4,6,4,1,5,7,5,6,5,5,"OMP_112013","Philadephia, PA","OMP2F","C","P",320,510,360,320,510,360,1.4,-2.3,"2","6","Not Applicable","2","1","3",NA,"2","1",NA,"1",NA,"1",2,2
"855",6,3,3,1,6,6,6,6,1,6,3,6,6,2,2,"Paa","300 Tanker Road","Paa1","C","C",NA,NA,NA,NA,NA,NA,NA,NA,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",1,1
"856",4,4,4,1,4,6,6,4,2,3,3,6,7,2,1,"Paa","300 Tanker Road","Paa1","C","P",NA,NA,NA,NA,NA,NA,NA,NA,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,1
"857",6,2,2,1,4,6,6,6,2,4,2,7,7,2,2,"Paa","300 Tanker Road","Paa1","C","P",282,403,462,282,403,462,1,12.8,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",3,2
"858",5,4,2,1,3,4,6,4,1,3,1,4,6,3,3,"Paa","300 Tanker Road","Paa1","C","C",137,517,654,137,517,654,0.5,8.2,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",3,2
"859",6,6,5,1,6,6,6,6,1,5,3,7,7,5,5,"Paa","300 Tanker Road","Paa1","O","P",NA,NA,NA,NA,NA,NA,NA,NA,"3","1","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,1
"860",6,4,6,4,4,4,6,6,3,6,3,7,7,4,4,"Paa","300 Tanker Road","Paa1","O","P",347,315,208,347,315,208,1,9.2,"3","1","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,1
"861",6,4,4,2,6,6,6,6,1,6,2,4,6,6,4,"Paa","300 Tanker Road","Paa1","O","P",NA,NA,NA,NA,NA,NA,NA,NA,"3","1","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,1
"862",4,4,3,2,4,1,1,1,2,3,3,2,4,2,2,"Paa","300 Tanker Road","Paa1","O","P",208,195,278,208,195,278,1,15.2,"3","1","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,2
"863",5,2,3,1,4,3,2,3,4,2,5,5,6,3,5,"Paa","300 Tanker Road","Paa1","O","P",372,540,600,372,540,600,1.5,8.5,"3","1","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",1,2
"864",4,4,4,4,4,6,6,6,1,3,2,2,2,2,2,"Paa","300 Tanker Road","Paa1","O","P",120,255,239,120,255,239,1.5,11.7,"3","1","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",4,1
"865",6,6,6,6,6,6,6,6,3,6,6,7,7,6,6,"Paa","300 Tanker Road","Paa1","C","C",260,715,1080,260,715,1080,1,16.1,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",3,1
"866",5,5,5,5,5,6,6,6,4,4,3,6,6,6,5,"Paa","300 Tanker Road","Paa1","C","C",NA,NA,NA,NA,NA,NA,NA,NA,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",2,2
"867",3,4,5,2,5,1,2,6,2,3,4,6,6,5,4,"Paa","300 Tanker Road","Paa1","C","C",420,1007,560,420,1007,560,0.5,10.5,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",4,1
"868",1,3,2,2,3,6,6,6,3,3,3,2,2,1,1,"Paa","300 Tanker Road","Paa1","C","C",650,416,402,650,416,402,0.5,16.8,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",4,2
"869",6,4,6,3,6,6,6,6,3,4,4,3,1,1,1,"Paa","300 Tanker Road","Paa1","C","C",NA,NA,NA,NA,NA,NA,NA,NA,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",3,2
"870",6,6,6,6,6,6,6,6,7,6,6,6,6,NA,6,"Paa","300 Tanker Road","Paa1","C","P",573,712,936,573,712,936,2,12.9,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,2
"871",4,7,7,6,4,6,6,6,6,4,4,7,7,5,3,"Paa","300 Tanker Road","Paa1","C","P",281,455,450,281,455,450,1.5,14,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,1
"872",5,4,5,6,6,3,6,3,6,6,6,5,6,5,5,"Paa","300 Tanker Road","Paa1","C","P",573,429,630,573,429,630,1,15.5,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",3,2
"873",7,4,6,4,3,6,1,6,1,3,3,6,4,5,6,"Paa","300 Tanker Road","Paa1","C","C",440,623,679,440,623,679,1,18,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",2,1
"874",7,6,6,7,7,6,6,6,1,6,6,4,6,6,6,"Paa","300 Tanker Road","Paa1","C","C",NA,NA,NA,NA,NA,NA,NA,NA,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",3,1
"875",4,2,3,1,4,6,6,6,1,5,4,6,4,5,4,"Paa","300 Tanker Road","Paa1","C","C",440,706,964,440,706,964,1.5,16.3,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",4,2
"876",4,3,3,1,2,6,6,6,1,5,5,6,6,5,5,"Paa","300 Tanker Road","Paa1","C","C",NA,NA,NA,NA,NA,NA,NA,NA,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","2",3,1
"877",5,5,5,3,5,4,2,2,5,5,3,5,5,4,3,"Paa","300 Tanker Road","Paa1","O","P",NA,NA,NA,NA,NA,NA,NA,NA,"3","1","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",4,2
"878",6,5,5,4,6,6,6,6,3,6,4,6,6,5,6,"Paa","300 Tanker Road","Paa1","C","P",228,460,445,228,460,445,1,11.4,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",2,2
"879",6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,"Paa","300 Tanker Road","Paa1","C","P",336,623,778,336,623,778,3,10.8,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",1,2
"880",5,3,6,4,4,6,6,6,5,6,4,5,5,5,5,"Paa","300 Tanker Road","Paa1","C","P",433,407,580,433,407,580,1,9,"3","6","Not Applicable","2","4","3","2","1","1",NA,"2","4","1",1,1
"881",6,5,NA,6,5,4,4,4,5,5,5,6,6,6,5,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",220,554,665,266,544,665,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","1",3,2
"882",6,4,4,4,6,6,6,6,3,6,3,6,5,5,5,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",NA,NA,NA,NA,NA,NA,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","2",2,2
"883",6,6,6,5,7,6,6,6,4,7,6,7,7,6,6,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","O","P",74,190,98,175,560,632,NA,NA,"2","4","Standing privacy","2","1","3","2","1","1",50,"2","4","2",4,2
"884",4,3,3,2,4,6,6,6,1,4,4,6,6,5,4,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",93,90,72,101,216,196,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","2",1,2
"885",6,4,4,5,3,6,1,6,1,3,7,6,6,3,3,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","O","P",NA,NA,NA,NA,NA,NA,NA,NA,"2","4","Standing privacy","2","1","3","2","1","1",50,"2","4","2",3,2
"886",7,7,6,6,6,6,6,6,7,7,6,7,7,7,7,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",1084,1736,1600,1084,1736,1600,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","1",4,1
"887",7,7,7,7,7,6,6,6,7,7,7,7,5,6,5,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",82,361,580,111,276,671,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","1",2,2
"888",5,3,3,6,5,6,6,6,7,6,6,6,6,6,5,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",165,311,334,166,293,335,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","1",3,2
"889",6,6,6,7,7,6,6,2,5,6,6,7,7,6,5,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",270,305,693,270,305,740,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","1",4,2
"890",7,7,7,7,7,6,6,6,4,7,7,7,7,7,7,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4",NA,5,2
"891",6,4,4,7,6,6,6,2,6,6,7,7,7,6,6,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",330,818,825,330,818,825,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","1",3,2
"892",NA,4,4,6,6,6,1,6,6,3,6,6,6,5,5,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir 1","C","P",240,284,312,240,284,312,NA,NA,"2","6","Not Applicable","2","1","3","2","1","1",50,"2","4","1",3,2
"893",2,2,2,3,4,1,1,6,2,3,4,7,7,5,4,"Ft Belvoir","9910 Tracy Loop, Fort Belvoir, Virginia","Belvoir BLDG 2","O","I",254,578,601,254,578,601,NA,NA,"2","4","Standing privacy","2","1","3","2","1","1",45,"2","4","2",4,2
